Gene stable ID	Gene stable ID version	Gene name	Human gene stable ID	Human gene name
ENSMUSG00000025838	ENSMUSG00000025838.13	Pramel6	ENSG00000232423	PRAMEF6
ENSMUSG00000025838	ENSMUSG00000025838.13	Pramel6	ENSG00000279804	PRAMEF18
ENSMUSG00000025838	ENSMUSG00000025838.13	Pramel6	ENSG00000182330	PRAMEF8
ENSMUSG00000025838	ENSMUSG00000025838.13	Pramel6	ENSG00000116721	PRAMEF1
ENSMUSG00000025838	ENSMUSG00000025838.13	Pramel6	ENSG00000229571	PRAMEF25
ENSMUSG00000025838	ENSMUSG00000025838.13	Pramel6	ENSG00000120952	PRAMEF2
ENSMUSG00000025838	ENSMUSG00000025838.13	Pramel6	ENSG00000204510	PRAMEF7
ENSMUSG00000025838	ENSMUSG00000025838.13	Pramel6	ENSG00000270601	PRAMEF5
ENSMUSG00000025838	ENSMUSG00000025838.13	Pramel6	ENSG00000243073	PRAMEF4
ENSMUSG00000025838	ENSMUSG00000025838.13	Pramel6	ENSG00000280267	PRAMEF26
ENSMUSG00000025838	ENSMUSG00000025838.13	Pramel6	ENSG00000204501	PRAMEF15
ENSMUSG00000025838	ENSMUSG00000025838.13	Pramel6	ENSG00000204481	PRAMEF14
ENSMUSG00000025838	ENSMUSG00000025838.13	Pramel6	ENSG00000279169	PRAMEF13
ENSMUSG00000025838	ENSMUSG00000025838.13	Pramel6	ENSG00000204478	PRAMEF20
ENSMUSG00000025838	ENSMUSG00000025838.13	Pramel6	ENSG00000187545	PRAMEF10
ENSMUSG00000025838	ENSMUSG00000025838.13	Pramel6	ENSG00000204505	PRAMEF9
ENSMUSG00000025838	ENSMUSG00000025838.13	Pramel6	ENSG00000239810	PRAMEF11
ENSMUSG00000032451	ENSMUSG00000032451.7	Trim42	ENSG00000155890	TRIM42
ENSMUSG00000030160	ENSMUSG00000030160.8	Tmem52b	ENSG00000165685	TMEM52B
ENSMUSG00000024070	ENSMUSG00000024070.16	Prkd3	ENSG00000115825	PRKD3
ENSMUSG00000032452	ENSMUSG00000032452.13	Clstn2	ENSG00000158258	CLSTN2
ENSMUSG00000007880	ENSMUSG00000007880.17	Arid1a	ENSG00000117713	ARID1A
ENSMUSG00000079283	ENSMUSG00000079283.3	2310009B15Rik	ENSG00000203724	C1orf53
ENSMUSG00000030161	ENSMUSG00000030161.9	Gabarapl1	ENSG00000139112	GABARAPL1
ENSMUSG00000064851	ENSMUSG00000064851.3	Gm24525	ENSG00000201659	RNU12-2P
ENSMUSG00000033805	ENSMUSG00000033805.13	Ephx4	ENSG00000172031	EPHX4
ENSMUSG00000028185	ENSMUSG00000028185.13	Dnase2b	ENSG00000137976	DNASE2B
ENSMUSG00000056268	ENSMUSG00000056268.16	Dennd1b	ENSG00000213047	DENND1B
ENSMUSG00000050241	ENSMUSG00000050241.9	Klre1	ENSG00000255641	AC068775.1
ENSMUSG00000050241	ENSMUSG00000050241.9	Klre1	ENSG00000205810	KLRC3
ENSMUSG00000050241	ENSMUSG00000050241.9	Klre1	ENSG00000205809	KLRC2
ENSMUSG00000050241	ENSMUSG00000050241.9	Klre1	ENSG00000134545	KLRC1
ENSMUSG00000050241	ENSMUSG00000050241.9	Klre1	ENSG00000183542	KLRC4
ENSMUSG00000050241	ENSMUSG00000050241.9	Klre1	ENSG00000255819	KLRC4-KLRK1
ENSMUSG00000075153	ENSMUSG00000075153.3	Olfr1135	ENSG00000187612	OR5W2
ENSMUSG00000047631	ENSMUSG00000047631.5	Apof	ENSG00000175336	APOF
ENSMUSG00000075151	ENSMUSG00000075151.7	Olfr1136	ENSG00000187612	OR5W2
ENSMUSG00000075150	ENSMUSG00000075150.3	Olfr1137	ENSG00000187612	OR5W2
ENSMUSG00000040033	ENSMUSG00000040033.17	Stat2	ENSG00000170581	STAT2
ENSMUSG00000075149	ENSMUSG00000075149.3	Olfr1138	ENSG00000187612	OR5W2
ENSMUSG00000068817	ENSMUSG00000068817.6	Olfr1140	ENSG00000187612	OR5W2
ENSMUSG00000030165	ENSMUSG00000030165.17	Klrd1	ENSG00000134539	KLRD1
ENSMUSG00000048652	ENSMUSG00000048652.13	Samd13	ENSG00000203943	SAMD13
ENSMUSG00000075148	ENSMUSG00000075148.2	Olfr1141	ENSG00000187612	OR5W2
ENSMUSG00000111375	ENSMUSG00000111375.5	Btbd8	ENSG00000189195	BTBD8
ENSMUSG00000068816	ENSMUSG00000068816.4	Olfr152	ENSG00000167825	OR5I1
ENSMUSG00000005034	ENSMUSG00000005034.16	Prkacb	ENSG00000142875	PRKACB
ENSMUSG00000032456	ENSMUSG00000032456.14	Nmnat3	ENSG00000163864	NMNAT3
ENSMUSG00000030149	ENSMUSG00000030149.16	Klrk1	ENSG00000213809	KLRK1
ENSMUSG00000004651	ENSMUSG00000004651.7	Tyr	ENSG00000077498	TYR
ENSMUSG00000045225	ENSMUSG00000045225.5	Olfr1152	ENSG00000187612	OR5W2
ENSMUSG00000048197	ENSMUSG00000048197.5	Olfr1153	ENSG00000187612	OR5W2
ENSMUSG00000024084	ENSMUSG00000024084.9	Qpct	ENSG00000115828	QPCT
ENSMUSG00000046402	ENSMUSG00000046402.11	Rbp1	ENSG00000114115	RBP1
ENSMUSG00000075145	ENSMUSG00000075145.3	Olfr1155	ENSG00000205029	OR5D16
ENSMUSG00000075144	ENSMUSG00000075144.6	Olfr1156	ENSG00000279395	OR5L1
ENSMUSG00000075144	ENSMUSG00000075144.6	Olfr1156	ENSG00000205030	OR5L2
ENSMUSG00000003644	ENSMUSG00000003644.18	Rps6ka1	ENSG00000117676	RPS6KA1
ENSMUSG00000106631	ENSMUSG00000106631.3	Gm42669	ENSG00000189195	BTBD8
ENSMUSG00000075143	ENSMUSG00000075143.6	Olfr1157	ENSG00000279395	OR5L1
ENSMUSG00000075143	ENSMUSG00000075143.6	Olfr1157	ENSG00000205030	OR5L2
ENSMUSG00000075142	ENSMUSG00000075142.2	Olfr74	ENSG00000186119	OR5D18
ENSMUSG00000032454	ENSMUSG00000032454.10	Rbp2	ENSG00000114113	RBP2
ENSMUSG00000049583	ENSMUSG00000049583.16	Grm5	ENSG00000168959	GRM5
ENSMUSG00000089798	ENSMUSG00000089798.11	1700028K03Rik	ENSG00000203910	C1orf146
ENSMUSG00000045150	ENSMUSG00000045150.6	Olfr1161	ENSG00000186119	OR5D18
ENSMUSG00000075140	ENSMUSG00000075140.5	Olfr73	ENSG00000186119	OR5D18
ENSMUSG00000036533	ENSMUSG00000036533.10	Cdc42ep3	ENSG00000163171	CDC42EP3
ENSMUSG00000075139	ENSMUSG00000075139.4	Olfr1162	ENSG00000186113	OR5D14
ENSMUSG00000025383	ENSMUSG00000025383.3	Il23a	ENSG00000110944	IL23A
ENSMUSG00000075137	ENSMUSG00000075137.5	Olfr1163	ENSG00000186113	OR5D14
ENSMUSG00000032458	ENSMUSG00000032458.7	Copb2	ENSG00000184432	COPB2
ENSMUSG00000005682	ENSMUSG00000005682.10	Pan2	ENSG00000135473	PAN2
ENSMUSG00000063681	ENSMUSG00000063681.15	Crb1	ENSG00000134376	CRB1
ENSMUSG00000029276	ENSMUSG00000029276.14	Glmn	ENSG00000174842	GLMN
ENSMUSG00000030560	ENSMUSG00000030560.18	Ctsc	ENSG00000109861	CTSC
ENSMUSG00000080713	ENSMUSG00000080713.4	Olfr1174	ENSG00000186886	OR5D3P
ENSMUSG00000083855	ENSMUSG00000083855.7	Olfr1175	ENSG00000186886	OR5D3P
ENSMUSG00000024087	ENSMUSG00000024087.5	Cyp1b1	ENSG00000138061	CYP1B1
ENSMUSG00000036745	ENSMUSG00000036745.16	Ttll7	ENSG00000137941	TTLL7
ENSMUSG00000075128	ENSMUSG00000075128.8	Olfr1177-ps	ENSG00000186886	OR5D3P
ENSMUSG00000059811	ENSMUSG00000059811.14	Atl2	ENSG00000119787	ATL2
ENSMUSG00000032459	ENSMUSG00000032459.10	Mrps22	ENSG00000175110	MRPS22
ENSMUSG00000030559	ENSMUSG00000030559.9	Rab38	ENSG00000123892	RAB38
ENSMUSG00000033964	ENSMUSG00000033964.13	Zbtb41	ENSG00000177888	ZBTB41
ENSMUSG00000049612	ENSMUSG00000049612.11	Omg	ENSG00000126861	OMG
ENSMUSG00000070354	ENSMUSG00000070354.14	Evi2	ENSG00000185862	EVI2B
ENSMUSG00000067610	ENSMUSG00000067610.2	Klri1	ENSG00000255641	AC068775.1
ENSMUSG00000067610	ENSMUSG00000067610.2	Klri1	ENSG00000205810	KLRC3
ENSMUSG00000067610	ENSMUSG00000067610.2	Klri1	ENSG00000205809	KLRC2
ENSMUSG00000067610	ENSMUSG00000067610.2	Klri1	ENSG00000134545	KLRC1
ENSMUSG00000067610	ENSMUSG00000067610.2	Klri1	ENSG00000183542	KLRC4
ENSMUSG00000067610	ENSMUSG00000067610.2	Klri1	ENSG00000255819	KLRC4-KLRK1
ENSMUSG00000039428	ENSMUSG00000039428.12	Tmem135	ENSG00000166575	TMEM135
ENSMUSG00000043932	ENSMUSG00000043932.6	Klri2	ENSG00000255641	AC068775.1
ENSMUSG00000043932	ENSMUSG00000043932.6	Klri2	ENSG00000205810	KLRC3
ENSMUSG00000043932	ENSMUSG00000043932.6	Klri2	ENSG00000205809	KLRC2
ENSMUSG00000043932	ENSMUSG00000043932.6	Klri2	ENSG00000134545	KLRC1
ENSMUSG00000043932	ENSMUSG00000043932.6	Klri2	ENSG00000183542	KLRC4
ENSMUSG00000043932	ENSMUSG00000043932.6	Klri2	ENSG00000255819	KLRC4-KLRK1
ENSMUSG00000091080	ENSMUSG00000091080.3	Prr23a1	ENSG00000233701	PRR23C
ENSMUSG00000091080	ENSMUSG00000091080.3	Prr23a1	ENSG00000184814	PRR23B
ENSMUSG00000091080	ENSMUSG00000091080.3	Prr23a1	ENSG00000206260	PRR23A
ENSMUSG00000068808	ENSMUSG00000068808.3	Olfr1189	ENSG00000181903	OR4C6
ENSMUSG00000063058	ENSMUSG00000063058.3	Prr23a2	ENSG00000233701	PRR23C
ENSMUSG00000063058	ENSMUSG00000063058.3	Prr23a2	ENSG00000184814	PRR23B
ENSMUSG00000063058	ENSMUSG00000063058.3	Prr23a2	ENSG00000206260	PRR23A
ENSMUSG00000093938	ENSMUSG00000093938.3	Evi2b	ENSG00000185862	EVI2B
ENSMUSG00000090470	ENSMUSG00000090470.3	Prr23a3	ENSG00000233701	PRR23C
ENSMUSG00000090470	ENSMUSG00000090470.3	Prr23a3	ENSG00000184814	PRR23B
ENSMUSG00000090470	ENSMUSG00000090470.3	Prr23a3	ENSG00000206260	PRR23A
ENSMUSG00000081948	ENSMUSG00000081948.5	Olfr1191-ps1	ENSG00000174982	OR4S2
ENSMUSG00000078771	ENSMUSG00000078771.11	Evi2a	ENSG00000265118	AC134669.1
ENSMUSG00000078771	ENSMUSG00000078771.11	Evi2a	ENSG00000126860	EVI2A
ENSMUSG00000033952	ENSMUSG00000033952.15	Aspm	ENSG00000066279	ASPM
ENSMUSG00000074123	ENSMUSG00000074123.2	7420426K07Rik	ENSG00000233701	PRR23C
ENSMUSG00000074123	ENSMUSG00000074123.2	7420426K07Rik	ENSG00000184814	PRR23B
ENSMUSG00000074123	ENSMUSG00000074123.2	7420426K07Rik	ENSG00000206260	PRR23A
ENSMUSG00000111590	ENSMUSG00000111590.3	Olfr1192-ps1	ENSG00000181927	OR4P4
ENSMUSG00000071158	ENSMUSG00000071158.10	Klrh1	ENSG00000255641	AC068775.1
ENSMUSG00000071158	ENSMUSG00000071158.10	Klrh1	ENSG00000205810	KLRC3
ENSMUSG00000071158	ENSMUSG00000071158.10	Klrh1	ENSG00000205809	KLRC2
ENSMUSG00000071158	ENSMUSG00000071158.10	Klrh1	ENSG00000134545	KLRC1
ENSMUSG00000060827	ENSMUSG00000060827.3	Olfr1193	ENSG00000174982	OR4S2
ENSMUSG00000017639	ENSMUSG00000017639.14	Rab11fip4	ENSG00000131242	RAB11FIP4
ENSMUSG00000024095	ENSMUSG00000024095.16	Hnrnpll	ENSG00000143889	HNRNPLL
ENSMUSG00000033773	ENSMUSG00000033773.15	Rpap2	ENSG00000122484	RPAP2
ENSMUSG00000050397	ENSMUSG00000050397.5	Foxl2	ENSG00000183770	FOXL2
ENSMUSG00000075121	ENSMUSG00000075121.3	Olfr1195	ENSG00000279514	OR4C16
ENSMUSG00000032463	ENSMUSG00000032463.11	Faim	ENSG00000158234	FAIM
ENSMUSG00000028184	ENSMUSG00000028184.13	Adgrl2	ENSG00000117114	ADGRL2
ENSMUSG00000089892	ENSMUSG00000089892.4	Olfr1199	ENSG00000279514	OR4C16
ENSMUSG00000119033	ENSMUSG00000119033.1	AL645902.1	ENSG00000251952	RNU6-1219P
ENSMUSG00000088441	ENSMUSG00000088441.3	Gm25599	ENSG00000222761	RNU6-684P
ENSMUSG00000088441	ENSMUSG00000088441.3	Gm25599	ENSG00000222139	RNU6-380P
ENSMUSG00000088441	ENSMUSG00000088441.3	Gm25599	ENSG00000202485	RNU6-499P
ENSMUSG00000059023	ENSMUSG00000059023.3	Olfr1201	ENSG00000172188	OR4C11
ENSMUSG00000087800	ENSMUSG00000087800.3	Gm25569	ENSG00000212181	AC019070.1
ENSMUSG00000087800	ENSMUSG00000087800.3	Gm25569	ENSG00000212214	SNORA48B
ENSMUSG00000087800	ENSMUSG00000087800.3	Gm25569	ENSG00000209582	SNORA48
ENSMUSG00000087800	ENSMUSG00000087800.3	Gm25569	ENSG00000212458	AC092535.1
ENSMUSG00000087800	ENSMUSG00000087800.3	Gm25569	ENSG00000212228	AC009121.1
ENSMUSG00000087800	ENSMUSG00000087800.3	Gm25569	ENSG00000212626	AP005270.1
ENSMUSG00000065395	ENSMUSG00000065395.3	Mir193a	ENSG00000207614	MIR193A
ENSMUSG00000057447	ENSMUSG00000057447.3	Olfr1205	ENSG00000172188	OR4C11
ENSMUSG00000035575	ENSMUSG00000035575.12	Utp6	ENSG00000108651	UTP6
ENSMUSG00000062757	ENSMUSG00000062757.3	Olfr1206	ENSG00000172188	OR4C11
ENSMUSG00000044860	ENSMUSG00000044860.10	Gm1123	ENSG00000277666	AC136352.3
ENSMUSG00000075113	ENSMUSG00000075113.3	Olfr1209	ENSG00000279514	OR4C16
ENSMUSG00000088217	ENSMUSG00000088217.3	Gm22079	ENSG00000201579	RNU6-343P
ENSMUSG00000075112	ENSMUSG00000075112.3	Olfr1211	ENSG00000181939	OR4C15
ENSMUSG00000035473	ENSMUSG00000035473.11	Galm	ENSG00000143891	GALM
ENSMUSG00000032462	ENSMUSG00000032462.15	Pik3cb	ENSG00000051382	PIK3CB
ENSMUSG00000048226	ENSMUSG00000048226.6	Olfr1212	ENSG00000181939	OR4C15
ENSMUSG00000049791	ENSMUSG00000049791.5	Fzd4	ENSG00000174804	FZD4
ENSMUSG00000026368	ENSMUSG00000026368.7	F13b	ENSG00000143278	F13B
ENSMUSG00000075111	ENSMUSG00000075111.12	Olfr1213	ENSG00000181939	OR4C15
ENSMUSG00000075110	ENSMUSG00000075110.3	Olfr1214	ENSG00000181939	OR4C15
ENSMUSG00000025381	ENSMUSG00000025381.4	Cnpy2	ENSG00000257727	CNPY2
ENSMUSG00000025381	ENSMUSG00000025381.4	Cnpy2	ENSG00000144785	AC073896.1
ENSMUSG00000100016	ENSMUSG00000100016.4	Olfr1215	ENSG00000181939	OR4C15
ENSMUSG00000024097	ENSMUSG00000024097.12	Srsf7	ENSG00000115875	SRSF7
ENSMUSG00000039405	ENSMUSG00000039405.8	Prss23	ENSG00000150687	PRSS23
ENSMUSG00000084527	ENSMUSG00000084527.3	Gm24185	ENSG00000212407	RNU6-663P
ENSMUSG00000075107	ENSMUSG00000075107.4	Olfr1216	ENSG00000181939	OR4C15
ENSMUSG00000101391	ENSMUSG00000101391.4	Olfr1217	ENSG00000181939	OR4C15
ENSMUSG00000075105	ENSMUSG00000075105.4	Olfr1218	ENSG00000181939	OR4C15
ENSMUSG00000057037	ENSMUSG00000057037.9	Cfhr1	ENSG00000080910	CFHR2
ENSMUSG00000057037	ENSMUSG00000057037.9	Cfhr1	ENSG00000244414	CFHR1
ENSMUSG00000005683	ENSMUSG00000005683.9	Cs	ENSG00000062485	CS
ENSMUSG00000075104	ENSMUSG00000075104.4	Olfr1219	ENSG00000181939	OR4C15
ENSMUSG00000101480	ENSMUSG00000101480.4	Olfr1220	ENSG00000181939	OR4C15
ENSMUSG00000017548	ENSMUSG00000017548.16	Suz12	ENSG00000178691	SUZ12
ENSMUSG00000075102	ENSMUSG00000075102.3	Olfr1221	ENSG00000181939	OR4C15
ENSMUSG00000030621	ENSMUSG00000030621.18	Me3	ENSG00000151376	ME3
ENSMUSG00000096316	ENSMUSG00000096316.8	Faiml	ENSG00000158234	FAIM
ENSMUSG00000075101	ENSMUSG00000075101.5	Olfr1222	ENSG00000181939	OR4C15
ENSMUSG00000056267	ENSMUSG00000056267.15	Cep70	ENSG00000114107	CEP70
ENSMUSG00000075100	ENSMUSG00000075100.5	Olfr1223	ENSG00000181939	OR4C15
ENSMUSG00000093009	ENSMUSG00000093009.3	Snord52	ENSG00000201754	SNORD52
ENSMUSG00000012117	ENSMUSG00000012117.14	Dhdds	ENSG00000117682	DHDDS
ENSMUSG00000075099	ENSMUSG00000075099.3	Olfr1224-ps1	ENSG00000181939	OR4C15
ENSMUSG00000101918	ENSMUSG00000101918.3	Olfr1225	ENSG00000181939	OR4C15
ENSMUSG00000039914	ENSMUSG00000039914.7	Coq10a	ENSG00000135469	COQ10A
ENSMUSG00000075097	ENSMUSG00000075097.4	Olfr1226	ENSG00000181939	OR4C15
ENSMUSG00000029275	ENSMUSG00000029275.19	Gfi1	ENSG00000162676	GFI1
ENSMUSG00000055760	ENSMUSG00000055760.13	Gemin6	ENSG00000152147	GEMIN6
ENSMUSG00000039167	ENSMUSG00000039167.13	Adgrl4	ENSG00000162618	ADGRL4
ENSMUSG00000099486	ENSMUSG00000099486.4	Olfr1228	ENSG00000181939	OR4C15
ENSMUSG00000035051	ENSMUSG00000035051.16	Dhx57	ENSG00000163214	DHX57
ENSMUSG00000014498	ENSMUSG00000014498.10	Ankrd52	ENSG00000139645	ANKRD52
ENSMUSG00000075095	ENSMUSG00000075095.6	Olfr1229	ENSG00000181939	OR4C15
ENSMUSG00000017561	ENSMUSG00000017561.17	Crlf3	ENSG00000176390	CRLF3
ENSMUSG00000011831	ENSMUSG00000011831.17	Evi5	ENSG00000067208	EVI5
ENSMUSG00000075094	ENSMUSG00000075094.2	Olfr1230	ENSG00000181903	OR4C6
ENSMUSG00000039391	ENSMUSG00000039391.12	Ccdc81	ENSG00000149201	CCDC81
ENSMUSG00000075092	ENSMUSG00000075092.3	Olfr1232	ENSG00000181939	OR4C15
ENSMUSG00000075090	ENSMUSG00000075090.5	Olfr1234	ENSG00000181958	OR4A15
ENSMUSG00000028037	ENSMUSG00000028037.14	Ifi44	ENSG00000137965	IFI44
ENSMUSG00000111517	ENSMUSG00000111517.2	Olfr1238	ENSG00000221840	OR4A5
ENSMUSG00000111517	ENSMUSG00000111517.2	Olfr1238	ENSG00000225997	OR4A8
ENSMUSG00000111174	ENSMUSG00000111174.2	Olfr1240	ENSG00000181961	OR4A16
ENSMUSG00000075086	ENSMUSG00000075086.3	Olfr1241	ENSG00000181961	OR4A16
ENSMUSG00000062797	ENSMUSG00000062797.15	Hikeshi	ENSG00000149196	HIKESHI
ENSMUSG00000037681	ENSMUSG00000037681.14	Esyt3	ENSG00000158220	ESYT3
ENSMUSG00000075085	ENSMUSG00000075085.7	Olfr1242	ENSG00000181961	OR4A16
ENSMUSG00000039146	ENSMUSG00000039146.6	Ifi44l	ENSG00000137959	IFI44L
ENSMUSG00000093289	ENSMUSG00000093289.3	Snord92	ENSG00000264994	SNORD92
ENSMUSG00000017550	ENSMUSG00000017550.15	Atad5	ENSG00000176208	ATAD5
ENSMUSG00000028036	ENSMUSG00000028036.7	Ptgfr	ENSG00000122420	PTGFR
ENSMUSG00000039878	ENSMUSG00000039878.14	Slc39a5	ENSG00000139540	SLC39A5
ENSMUSG00000075084	ENSMUSG00000075084.4	Olfr1243	ENSG00000181961	OR4A16
ENSMUSG00000111456	ENSMUSG00000111456.2	Olfr1245	ENSG00000181961	OR4A16
ENSMUSG00000111715	ENSMUSG00000111715.2	Olfr1246	ENSG00000221840	OR4A5
ENSMUSG00000111715	ENSMUSG00000111715.2	Olfr1246	ENSG00000225997	OR4A8
ENSMUSG00000065822	ENSMUSG00000065822.3	Snord15a	ENSG00000206941	SNORD15A
ENSMUSG00000075081	ENSMUSG00000075081.7	Olfr1247	ENSG00000181961	OR4A16
ENSMUSG00000030619	ENSMUSG00000030619.11	Eed	ENSG00000074266	EED
ENSMUSG00000050966	ENSMUSG00000050966.10	Lin28a	ENSG00000131914	LIN28A
ENSMUSG00000111239	ENSMUSG00000111239.2	Olfr1248	ENSG00000181961	OR4A16
ENSMUSG00000064797	ENSMUSG00000064797.3	Gm24357	ENSG00000202314	SNORD6
ENSMUSG00000064797	ENSMUSG00000064797.3	Gm24357	ENSG00000201410	AC107024.1
ENSMUSG00000039131	ENSMUSG00000039131.16	Gipc2	ENSG00000137960	GIPC2
ENSMUSG00000025374	ENSMUSG00000025374.14	Nabp2	ENSG00000139579	NABP2
ENSMUSG00000075078	ENSMUSG00000075078.6	Olfr1250	ENSG00000181961	OR4A16
ENSMUSG00000111567	ENSMUSG00000111567.2	Olfr1251	ENSG00000221840	OR4A5
ENSMUSG00000111567	ENSMUSG00000111567.2	Olfr1251	ENSG00000225997	OR4A8
ENSMUSG00000012123	ENSMUSG00000012123.18	Crybg2	ENSG00000176092	CRYBG2
ENSMUSG00000110819	ENSMUSG00000110819.2	Olfr1252	ENSG00000181961	OR4A16
ENSMUSG00000045257	ENSMUSG00000045257.11	Morn2	ENSG00000188010	MORN2
ENSMUSG00000054901	ENSMUSG00000054901.8	Arhgef33	ENSG00000214694	ARHGEF33
ENSMUSG00000075075	ENSMUSG00000075075.3	Olfr1253	ENSG00000221840	OR4A5
ENSMUSG00000075075	ENSMUSG00000075075.3	Olfr1253	ENSG00000225997	OR4A8
ENSMUSG00000075074	ENSMUSG00000075074.4	Olfr1254	ENSG00000181961	OR4A16
ENSMUSG00000032470	ENSMUSG00000032470.18	Mras	ENSG00000158186	MRAS
ENSMUSG00000045148	ENSMUSG00000045148.6	Olfr1255	ENSG00000221954	OR4C12
ENSMUSG00000046909	ENSMUSG00000046909.10	Tefm	ENSG00000172171	TEFM
ENSMUSG00000075073	ENSMUSG00000075073.4	Olfr1256	ENSG00000237388	OR4A47
ENSMUSG00000028035	ENSMUSG00000028035.14	Dnajb4	ENSG00000162616	DNAJB4
ENSMUSG00000052726	ENSMUSG00000052726.17	Kcnt2	ENSG00000162687	KCNT2
ENSMUSG00000020709	ENSMUSG00000020709.16	Adap2	ENSG00000184060	ADAP2
ENSMUSG00000025373	ENSMUSG00000025373.15	Rnf41	ENSG00000181852	RNF41
ENSMUSG00000000682	ENSMUSG00000000682.8	Cd52	ENSG00000169442	CD52
ENSMUSG00000049149	ENSMUSG00000049149.10	Olfr1258	ENSG00000258817	OR4C13
ENSMUSG00000049149	ENSMUSG00000049149.10	Olfr1258	ENSG00000185926	OR4C46
ENSMUSG00000068806	ENSMUSG00000068806.6	Olfr1259	ENSG00000221954	OR4C12
ENSMUSG00000093137	ENSMUSG00000093137.3	Gm25995	ENSG00000200653	RNU4-92P
ENSMUSG00000024241	ENSMUSG00000024241.8	Sos1	ENSG00000115904	SOS1
ENSMUSG00000046242	ENSMUSG00000046242.9	Nme9	ENSG00000181322	NME9
ENSMUSG00000029270	ENSMUSG00000029270.11	Dipk1a	ENSG00000154511	DIPK1A
ENSMUSG00000042894	ENSMUSG00000042894.12	Olfr1260	ENSG00000176540	OR4C5
ENSMUSG00000012126	ENSMUSG00000012126.17	Ubxn11	ENSG00000158062	UBXN11
ENSMUSG00000028034	ENSMUSG00000028034.16	Fubp1	ENSG00000162613	FUBP1
ENSMUSG00000032468	ENSMUSG00000032468.12	Armc8	ENSG00000114098	ARMC8
ENSMUSG00000061295	ENSMUSG00000061295.6	Olfr1261	ENSG00000260811	OR4C45
ENSMUSG00000017686	ENSMUSG00000017686.18	Rhot1	ENSG00000126858	RHOT1
ENSMUSG00000025369	ENSMUSG00000025369.16	Smarcc2	ENSG00000139613	SMARCC2
ENSMUSG00000029267	ENSMUSG00000029267.18	Mtf2	ENSG00000143033	MTF2
ENSMUSG00000051313	ENSMUSG00000051313.13	Olfr1262	ENSG00000260811	OR4C45
ENSMUSG00000033966	ENSMUSG00000033966.9	Cdkl4	ENSG00000205111	CDKL4
ENSMUSG00000059112	ENSMUSG00000059112.7	Olfr1263	ENSG00000260811	OR4C45
ENSMUSG00000026361	ENSMUSG00000026361.10	Cdc73	ENSG00000134371	CDC73
ENSMUSG00000075069	ENSMUSG00000075069.4	Olfr1264	ENSG00000176547	OR4C3
ENSMUSG00000059910	ENSMUSG00000059910.5	Olfr1265	ENSG00000172208	OR4X2
ENSMUSG00000039361	ENSMUSG00000039361.12	Picalm	ENSG00000073921	PICALM
ENSMUSG00000024242	ENSMUSG00000024242.16	Map4k3	ENSG00000011566	MAP4K3
ENSMUSG00000075067	ENSMUSG00000075067.5	Olfr1267-ps1	ENSG00000172208	OR4X2
ENSMUSG00000030188	ENSMUSG00000030188.13	Magohb	ENSG00000111196	MAGOHB
ENSMUSG00000082574	ENSMUSG00000082574.4	Olfr1268-ps1	ENSG00000176567	OR4X1
ENSMUSG00000084336	ENSMUSG00000084336.3	Olfr1269	ENSG00000172208	OR4X2
ENSMUSG00000075066	ENSMUSG00000075066.8	Olfr32	ENSG00000175619	OR4B1
ENSMUSG00000028843	ENSMUSG00000028843.9	Sh3bgrl3	ENSG00000142669	SH3BGRL3
ENSMUSG00000032469	ENSMUSG00000032469.13	Dbr1	ENSG00000138231	DBR1
ENSMUSG00000033849	ENSMUSG00000033849.4	B3galt2	ENSG00000162630	B3GALT2
ENSMUSG00000037443	ENSMUSG00000037443.14	Cep85	ENSG00000130695	CEP85
ENSMUSG00000075065	ENSMUSG00000075065.6	Olfr1270	ENSG00000175619	OR4B1
ENSMUSG00000032899	ENSMUSG00000032899.15	Styk1	ENSG00000060140	STYK1
ENSMUSG00000075064	ENSMUSG00000075064.6	Olfr1506	ENSG00000172208	OR4X2
ENSMUSG00000075063	ENSMUSG00000075063.3	Olfr142	ENSG00000175619	OR4B1
ENSMUSG00000075062	ENSMUSG00000075062.5	Olfr1271	ENSG00000175619	OR4B1
ENSMUSG00000075061	ENSMUSG00000075061.3	Olfr1272	ENSG00000175619	OR4B1
ENSMUSG00000080809	ENSMUSG00000080809.4	Olfr1273-ps	ENSG00000175619	OR4B1
ENSMUSG00000037953	ENSMUSG00000037953.8	A4gnt	ENSG00000118017	A4GNT
ENSMUSG00000089859	ENSMUSG00000089859.6	Olfr1565	ENSG00000172208	OR4X2
ENSMUSG00000030189	ENSMUSG00000030189.16	Ybx3	ENSG00000060138	YBX3
ENSMUSG00000037784	ENSMUSG00000037784.15	Dzip1l	ENSG00000158163	DZIP1L
ENSMUSG00000082980	ENSMUSG00000082980.6	Olfr1274	ENSG00000172208	OR4X2
ENSMUSG00000025314	ENSMUSG00000025314.17	Ptprj	ENSG00000149177	PTPRJ
ENSMUSG00000018199	ENSMUSG00000018199.10	Ro60	ENSG00000116747	RO60
ENSMUSG00000024245	ENSMUSG00000024245.5	Tmem178	ENSG00000152154	TMEM178A
ENSMUSG00000024246	ENSMUSG00000024246.10	Thumpd2	ENSG00000138050	THUMPD2
ENSMUSG00000095577	ENSMUSG00000095577.3	Gm6619	ENSG00000198670	LPA
ENSMUSG00000077338	ENSMUSG00000077338.3	Gm23294	ENSG00000201170	RNU1-132P
